link,price,bedrooms,bathrooms,receptions,area,address,date,description,title,image
https://www.zoopla.co.uk//new-homes/details/54718015,"£1,460,000",2,2,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"East facing maximising the morning sunshine - a spacious two bedroom, two bathroom over 1002 sq ft in a prime E14 location. Live Virtual Tour available. Please enquire for more information. East facing to (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/a383485bde01054665d1b10c17556b7d58f7e3be.jpg
https://www.zoopla.co.uk//new-homes/details/51875309,"£800,000",1,1,1,NA,"30 Casson Square, Southbank Place SE1",3rd Apr 2020,One bedroom apartment| 546SQFT | fifth floor | partial river views | 5* resident facilities | potential yield of 4.5% | 24hr concierge | waterloo underground station | zone 1 | This super high specification 1 bedroom in 30 Casson (truncated),1 bed flat for sale,https://lid.zoocdn.com/354/255/3982a65155540c1e10af8c4235b3aab641fc6fcf.jpg
https://www.zoopla.co.uk//new-homes/details/54718013,"£1,465,000",2,2,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,Breathtaking panoramic views west from the 41st floor; two bedrooms in the heart of E14. Live Virtual Tour available. Please enquire for more information. West facing for plenty of afternoon sunshine and (truncated),2 bed flat for sale,https://lid.zoocdn.com/354/255/d1164059d5c7816cf61c60a1ca07445dcd55aa73.jpg
https://www.zoopla.co.uk//new-homes/details/54718000,"£1,795,000",3,3,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"Very spacious, beautifully designed three bedroom property in the heart of Canary Wharf, surrounded by parks and waterways. Live Virtual Tour available. Please enquire for more information. This three bedroom (truncated)",3 bed flat for sale,https://lid.zoocdn.com/354/255/c32c9f00b6aa3bc06c54ea8575b48ed4c072fd98.jpg
https://www.zoopla.co.uk//for-sale/details/54717999,"£515,000",2,2,1,NA,"4 Lambarde Square, Greenwich SE10",3rd Apr 2020,"Beautifully presented two bedroom, two bathroom apartment with allocated parking, set within a prestigious modern development in a sought after location close to excellent transport links and amenities. The property has been superbly appointed to a ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/046af3793cf18a788633c1b84f1bfad5843355de.jpg
https://www.zoopla.co.uk//new-homes/details/54717982,"£900,000",2,2,1,NA,"City Road, London EC1V",3rd Apr 2020,"Jll are delighted to present a 2 bedroom apartment in the sought after Atlas Building, Old Street. EC1",2 bed flat for sale,https://lid.zoocdn.com/354/255/06250edecaf4ca7647e9a07be0782beee62b26c3.jpg
https://www.zoopla.co.uk//new-homes/details/54717967,"£6,750,000",3,NA,NA,NA,"Langham Street, Fitzrovia, London W1W",3rd Apr 2020,Three bedroom apartment for sale in a new boutique development. - 38 Langham Street is a collection of seventeen luxury apartments in the heart of Fitzrovia. Everything about the development has been carefully designed to complement the history of the bui,3 bed flat for sale,https://lid.zoocdn.com/354/255/1b5b918600a545dcc39de3a3c640128479de7fe2.jpg
https://www.zoopla.co.uk//new-homes/details/54717970,"£1,450,000",1,NA,NA,NA,"Langham Street, Fitzrovia, London W1W",3rd Apr 2020,Generous 1 bedroom lateral apartment for sale in W1. - 38 Langham Street is a collection of seventeen luxury apartments in the heart of Fitzrovia. Everything about the development has been carefully designed to complement the history of the building and i,1 bed flat for sale,https://lid.zoocdn.com/354/255/707785fa4fb77ad1bbbf4d0263d8e3bf13286b64.jpg
https://www.zoopla.co.uk//for-sale/details/49783928,"£75,000",NA,NA,NA,NA,"Chicheley Street, London, London SE1",3rd Apr 2020,"Situated directly behind the London Eye, on The River Thames, this parking space is within walking distance of The Houses of Parliament, Waterloo Station and everything that the Southbank and City of London has to offer. The parking space is situated ...",Parking/garage for sale,https://lid.zoocdn.com/354/255/ba176424bf14557dbd175a40cd5ec111ba30a4ce.jpg
https://www.zoopla.co.uk//new-homes/details/54717957,"£932,500",1,1,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"Stunning one bedroom property with double height terrace, in the luxurious and new Wood Wharf development, E14. Live Virtual Tour available. Please enquire for more information. Located in the spiralling upper (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/2a504597f21bdd47ff6aa5fb7e06a98b37f5d9f8.jpg
https://www.zoopla.co.uk//new-homes/details/54717950,"£1,797,500",3,3,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"South facing three bedroom apartment situated on the 36th floor of One Park Drive, a landmark development in Canary Wharf, E14. Live Virtual Tour available. Please enquire for more information. Located on 36th (truncated)",3 bed flat for sale,https://lid.zoocdn.com/354/255/2e85b993092b2ae0283390f42c7a6e747138ee29.jpg
https://www.zoopla.co.uk//new-homes/details/43064712,"£1,190,000",4,3,NA,NA,"Clapham Road, London SW9",3rd Apr 2020,Contemporary four bedroom houses set within a beautiful gated development at 330 Clapham Road. Spacious houses with large gardens and secure parking on Clapham Road in Zone 2.,4 bed town house for sale,https://lid.zoocdn.com/354/255/6b7a45e6ab7d520fb1c75bcb952fead2705d3df5.jpg
https://www.zoopla.co.uk//new-homes/details/54717906,"£920,000",1,1,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"Stunning one bedroom property on the 29th floor in the heart of Canary Wharf Live Virtual Tour available. Please enquire for more information. Designed by Herzog & de Meuron, One Park Drive is the new (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/e18516f2ea64a979fab40971c3729855033c59b3.jpg
https://www.zoopla.co.uk//new-homes/details/54717903,"£1,330,000",2,2,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"West facing to maximise the afternoon sunshine, this property in the heart of Canary Wharf, has two bedrooms, bathrooms and two private terraces! Live Virtual Tour available. Please enquire for more information. (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/4a191bfac41df9108faa50f7563ef9c74676016c.jpg
https://www.zoopla.co.uk//new-homes/details/54717878,"£1,395,000",2,2,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"A very spacious two bedroom in the loft typology, over 965sq ft and with private terrace in prime Canary Wharf. Live Virtual Tour available. Please enquire for more information. This beautifully designed 965 (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/f303a74afadbbdd4bbcec2d6b6e0a1d15c2b3d26.jpg
https://www.zoopla.co.uk//new-homes/details/54717874,"£840,000",1,1,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"Luxury one bedroom apartment situated on the 15th floor of One Park Drive, a landmark development in central Canary Wharf E14. Live Virtual Tour available. Please enquire for more information. The apartment (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/1e85391f8d7f316fa61faf410b1e618b2b56eb3e.jpg
https://www.zoopla.co.uk//for-sale/details/54717876,"£590,000",3,2,1,NA,"Hendon Waterside, Hendon, London NW9",3rd Apr 2020,"Spacious 3 bedroom apartment in the heart of Hendon with a private balcony, including a parking space. Property is located close to all the amenities and benefits from concierge, residents gym and landscape garden.",3 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717863,"£490,000",2,2,1,NA,"Hendon Waterside, Hendon, London NW9",3rd Apr 2020,"Spacious two bedroom apartment in the heart of Hendon with a private balcony, including a parking space. Property is located close to all the amenities and benefits from concierge, residents gym and landscape garden.",2 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//for-sale/details/54717862,"£875,000",3,1,1,NA,"Fowlers Walk, Brentham Garden Estate, Pitshanger Lane Area, Ealing W5",3rd Apr 2020,Recently refurbished throughout by the current owners giving a combination of period features and contemporary living - a 3-bedroom end-of-terrace Edwardian character cottage arranged over two floors with stylish summer house. No chain.,3 bed property for sale,https://lid.zoocdn.com/354/255/5d7d9a79bd2e114fe771dcaea43658450e2eb794.jpg
https://www.zoopla.co.uk//for-sale/details/54717861,"£825,000",3,1,1,NA,"North View, Brentham Garden Estate, Pitshanger Lane Area W5",3rd Apr 2020,"Situated in a popular road, a Brentham character property with accommodation on two floors. The property has a west-facing rear garden with an open aspect. No chain.",3 bed property for sale,https://lid.zoocdn.com/354/255/3175db6097ce8f9b8d2cdda103fa2e29c4e805ef.jpg
https://www.zoopla.co.uk//new-homes/details/54717852,"£360,000",1,1,1,NA,"Hendon Waterside, Hendon, London NW9",3rd Apr 2020,"Spacious one bedroom apartment in the heart of Hendon with a private balcony, including a parking space. Property is located close to all the amenities and benefits from concierge, residents gym and landscape garden.",1 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717830,"£1,380,000",2,2,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"A spectacular two bedroom apartment with a large terrace offering luxury living in Canary Wharf, E14 Live Virtual Tour available. Please enquire for more information. This exceptionally designed two bedroom (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/fa3737f1f9ca6221d7564dabca2c10bcda639c0a.jpg
https://www.zoopla.co.uk//new-homes/details/54717829,"£885,000",1,1,1,NA,"One Park Drive, Canary Wharf E14",3rd Apr 2020,"Luxury one bedroom apartment with private terrace in One Park Drive, Canary Wharf, E14. Live Virtual Tour available. Please enquire for more information. A brand new luxurious 4th floor one bedroom apartment (truncated)",1 bed flat for sale,https://lid.zoocdn.com/354/255/4cb78b8af602b018efabb6425b3362d2f65c5116.jpg
https://www.zoopla.co.uk//new-homes/details/54717826,"£500,000",3,2,1,NA,"Ron Leighton Way, East Ham, London E6",3rd Apr 2020,"Spacious 3 bedroom apartment with an open plan living/dining area and large balcony stretching across the width of the plot. Located in the heart of East Ham, 18 minutes to central London on tube. Amenities include gym, concierge service, car club etc.",3 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717814,"£430,000",2,2,1,NA,"Ron Leighton Way, East Ham, London E6",3rd Apr 2020,"Spacious 2 bedroom apartment with an open plan living/dining area and large balcony stretching across the width of the plot. Located in the heart of East Ham, 18 minutes to central London on tube. Amenities include gym, concierge service, car club etc.",2 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717787,"£335,000",1,1,1,NA,"Ron Leighton Way, East Ham, London E6",3rd Apr 2020,"Spacious one bedroom apartment with an open plan living/dining area and large balcony stretching across the width of the plot. Located in the heart of East Ham, 18 minutes to central London on tube. Amenities include gym, concierge service, car club etc.",1 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/53935662,"£1,040,000",4,NA,2,NA,"""Millbrook Houses"" at Bittacy Hill, London NW7",3rd Apr 2020,"A spacious four-bedroom house spread over three levels with private garage and garden. With a separate kitchen with integrated appliances and an open plan living room with private balcony. There are four bedrooms, two with en suites and a walk-in ...",4 bed terraced house for sale,https://lid.zoocdn.com/354/255/97eabc2137aa70e1e51e725120b280dd0dd8bd04.jpg
https://www.zoopla.co.uk//new-homes/details/50495556,"£700,000",2,2,2,NA,"""Highwood Place"" at The Ridgeway, Mill Hill, London NW7",3rd Apr 2020,"A large 2-bedroom apartment on the 1st floor that has a dual aspect, open plan living/dining area and opens out onto a corner balcony. The kitchen comes with fully integrated appliances, Silestone worktops and a breakfast bar. There are 2 good-sized ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/54ca74b90c4e2bad95ccd92005662868489668c8.jpg
https://www.zoopla.co.uk//new-homes/details/54717763,"£469,000",2,2,1,NA,"""Raine House"" at Myrtle Road, East Ham, London E6",3rd Apr 2020,"This dual aspect, two-bedroom apartment on the 13th floor of Raine House features an open plan living/ding area that opens out on to a large corner balcony. There are two double bedrooms, the master coming with an en suite and there is a second ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/01497032c4981157c38877059485380c5a28d08b.jpg
https://www.zoopla.co.uk//new-homes/details/54717764,"£304,000",NA,1,1,NA,"""Raine House"" at Myrtle Road, East Ham, London E6",3rd Apr 2020,This studio apartment in Raine House boasts 10th floor views from a private balcony that is accessible from the open plan living/dining area. There is a separate bedspace and bathroom. Further benefits include ample storage space throughout. 453 sq ft ...,Flat for sale,https://lid.zoocdn.com/354/255/90d97a56febba6a9c3ea1801c2d929a3d6fbb371.jpg
https://www.zoopla.co.uk//new-homes/details/54717669,"£535,000",3,2,1,NA,"Nestles Avenue, Hayes, Middlesex, London UB3",3rd Apr 2020,"This beautiful and cosy 3 bedroom is in west London Zone 5. Hays Village is an exciting residential development coming to the centre of Hays, designed to spark the regeneration of the surrounding area. 5 mins walk to train station and upcoming crossrail.",3 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717663,"£415,000",2,2,1,NA,"Nestles Avenue, Hayes, Middlesex, London UB3",3rd Apr 2020,"This beautiful and cosy 2 bedroom is in west London Zone 5. Hays Village is an exciting residential development coming to the centre of Hays, designed to spark the regeneration of the surrounding area. 5 mins walk to train station and upcoming crossrail.",2 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//for-sale/details/54717661,"£582,750",2,2,1,NA,"13C.03.05 John Cabot, Royal Wharf E16",3rd Apr 2020,"Brand new direct from developer, spacious two bed apartment in John Cabot House, Royal Wharf, E16. Offering 808 sqft of internal space and 102 sqft west facing private balcony. Royal Wharf offers 24hr concierge, state of the art gym and 25m pool as well a",2 bed flat for sale,https://lid.zoocdn.com/354/255/c5a9d20cc759748be172cbaaed85cd8363151972.jpg
https://www.zoopla.co.uk//for-sale/details/54717660,"£1,100,000",3,2,1,"1,215 sq. ft*","Delmore House, Brondesbury Park, Brondesbury NW6",3rd Apr 2020,Outstanding 3 bedroom garden apartment for sale in NW6. Conveniently located near Kilburn Jubilee Line Station for fast access to central London.,3 bed flat for sale,https://lid.zoocdn.com/354/255/bd56f3dc18ee7321138a3ce1424cf444ff45ef95.jpg
https://www.zoopla.co.uk//for-sale/details/54717644,"£294,995",2,NA,NA,NA,"Field Road, London E7",3rd Apr 2020,"***Available now, a delightful two-bed apartment in London. With spacious rooms and a 50 foot garden with huge amount of potential, this property will make an incredibly happy home in the right hands. ***",2 bed flat for sale,https://lid.zoocdn.com/354/255/70734400c48fc5709ce9441c1d98d1e96174e4ba.jpg
https://www.zoopla.co.uk//new-homes/details/54717638,"£315,000",1,1,1,NA,"Nestles Avenue, Hayes, Middlesex, London UB3",3rd Apr 2020,"This beautiful and cosy 1 bedroom is in west London Zone 5. Hays Village is an exciting residential development coming to the centre of Hays, designed to spark the regeneration of the surrounding area. 5 mins walk to train station and upcoming crossrail.",1 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//for-sale/details/54717628,"£425,000",1,1,1,NA,"Woodlands, Clapham Common North Side, London SW4",3rd Apr 2020,"A bright and large double height studio apartment spanning 609 sq ft, positioned on the first floor of this popular Art-Deco building enviably located in the heart of Clapham Old Town and directly opposite Clapham Common itself.",1 bed flat for sale,https://lid.zoocdn.com/354/255/08dc9977894e01281a5531e62307433e56efcaac.jpg
https://www.zoopla.co.uk//new-homes/details/54717612,"£330,000",1,1,1,NA,"Alexandra Road, Hounslow, Middlesex, London TW3",3rd Apr 2020,"This beautiful and cosy one bedroom in Hounslow is an exciting residential development coming to the centre of Hounslow, designed to spark the regeneration of the surrounding area.",1 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717598,"£425,000",2,2,1,NA,"Alexandra Road, Hounslow, Middlesex, London TW3",3rd Apr 2020,"This beautiful and cosy two bedroom in Hounslow is an exciting residential development coming to the centre of Hounslow, designed to spark the regeneration of the surrounding area.",2 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717569,"£470,000",2,2,1,NA,"Green Street, Upton Park, London E13",3rd Apr 2020,"Spacious two bedroom duplex with an open plan living/dining area and large terrace stretching across the width of the plot. Located in the heart of Upton, 15 minutes to central London on tube. Amenities include gym, concierge service, car club etc.",2 bed flat for sale,https://lid.zoocdn.com/354/255/1bbf47a57479b352c78e8b0a870e9c7f3ff09516.png
https://www.zoopla.co.uk//new-homes/details/54717536,"£1,099,950",3,2,1,NA,"Lighterman's Road, Canary Wharf, London E14",3rd Apr 2020,"This spacious and luxury 3 bedroom flat is in a brand new development Harbour Central - Canary Wharf. Residents will benefit library, concierge, gym and spa, business suites and cinema.",3 bed flat for sale,https://lid.zoocdn.com/354/255/fac43d9468c150d5809694c90aa7f925198d9970.png
https://www.zoopla.co.uk//for-sale/details/54717532,"£290,000",2,1,1,NA,"Grosvenor Court, Brighton Road, Sutton SM2",3rd Apr 2020,"Looking for something that is a little bit different? Something that is going to impress your friends and family? Well if you are, you may just find yourself very surprised with this fantastic property. This excellent two bedroom (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/431fdcaf1820800dd172da0810e3da1c6eb4aaab.jpg
https://www.zoopla.co.uk//new-homes/details/54717517,"£629,000",1,1,1,NA,"Lighterman's Road, Canary Wharf, London E14",3rd Apr 2020,"This spacious and modern one bedroom flat is in a brand new development Harbour Central - Canary Wharf. Residents will benefit library, concierge, gym and spa, business suites and cinema.",1 bed flat for sale,https://lid.zoocdn.com/354/255/254b88c0123b1d4b51ebe3e396c09dc103bf5999.png
https://www.zoopla.co.uk//for-sale/details/54717510,"£135,000",NA,NA,NA,NA,"Flat 5, 146 Fellows Road, London NW3",3rd Apr 2020,Lot 1 **for sale by online auction** on 30/04/2020 09:30at,Studio for sale,https://lid.zoocdn.com/354/255/26edae341459d63b1c5a35a1f6c36f5a7cfa396e.jpg
https://www.zoopla.co.uk//for-sale/details/54717508,"£1,350,000",3,2,1,"1,450 sq. ft*","Delmore House, Brondesbury Park, Brondesbury NW6",3rd Apr 2020,"An outstanding top floor 3 bedroom apartment with 1,450 sq.ft of contemporary living space for sale in NW6. Located near Kilburn Jubilee Line Station for convenient access to central London and a 15 minute drive from the M1.",3 bed flat for sale,https://lid.zoocdn.com/354/255/060d265aedb99ea2acdfdd245a39b39419262a76.jpg
https://www.zoopla.co.uk//for-sale/details/54717509,"£800,000",2,2,1,823 sq. ft*,"Delmore House, Brondesbury Park, Brondesbury NW6",3rd Apr 2020,An outstanding first floor apartment with 823sq.ft of contemporary living space for sale in NW6. Located near Kilburn Jubilee Line Station for fast access to central London and a 15 minute drive from the M1.,2 bed flat for sale,https://lid.zoocdn.com/354/255/86382a2009bd9e44b939e67e4fac4ab0cd7ca306.jpg
https://www.zoopla.co.uk//for-sale/details/54717488,"£875,000",2,2,1,NA,"South Park Road, London SW19",3rd Apr 2020,"*video viewing available* A brand newly build, two bedroom, two bathroom bungalow finished to an incredibly high standard. There is a private garden, allocated parking, the development of just four houses is gated and the property is sold with no ...",2 bed bungalow for sale,https://lid.zoocdn.com/354/255/99f56517965ec8cbdd6a52c05bc7dbf31c9239f1.jpg
https://www.zoopla.co.uk//for-sale/details/54717489,"£875,000",2,2,1,NA,"South Park Road, London SW19",3rd Apr 2020,"*video viewing available* A brand newly build, two bedroom, two bathroom bungalow finished to an incredibly high standard. There is a private garden, allocated parking, the development of just four houses is gated and the property is sold with no ...",2 bed bungalow for sale,https://lid.zoocdn.com/354/255/f50e2b8253b99592b0e04a35bd8a8d2e1da94ff4.jpg
https://www.zoopla.co.uk//for-sale/details/54717490,"£575,000",3,1,1,NA,"Thames Street, Hampton TW12",3rd Apr 2020,*video viewing available* An exceptionally unique three bedroom period property. With exposed brickwork and a central fire place this property is a fantastic one to view. The house needs to be seen to be appreciated. Thames Street is located close to ...,3 bed terraced house for sale,https://lid.zoocdn.com/354/255/697489f5c32b8a520c14be2fd9795245ef6c1d49.jpg
https://www.zoopla.co.uk//for-sale/details/54717462,"£800,000",2,2,1,837 sq. ft*,"Delmore House, Brondesbury Park, Brondesbury NW6",3rd Apr 2020,An outstanding apartment with 837ft of contemporary living space on the first floor for sale in NW6. Located near Kilburn Jubilee Line Station for fast access to central London and a short drive from the M1.,2 bed flat for sale,https://lid.zoocdn.com/354/255/596f49965a0a95309aae09aea4ca11a85889bf99.jpg
https://www.zoopla.co.uk//for-sale/details/54717429,"£950,000",2,2,1,958 sq. ft*,"Delmore House, Brondesbury Park, Brondesbury NW6",3rd Apr 2020,An outstanding 2 bedroom garden apartment finished to a high specification. Located within a short distance of Kilburn Jubilee Line Station for convenient access to central London and 15 minutes drive from the M1.,2 bed flat for sale,https://lid.zoocdn.com/354/255/f8eff1f94c5d810d09901e38e6af5024d5db759e.jpg
https://www.zoopla.co.uk//for-sale/details/54717403,"£3,250,000",3,1,2,NA,"Elm Place, London SW7",3rd Apr 2020,"A sensational opportunity to acquire a unique double fronted property in arguably the best position this most sought after and picturesque street South Kensington. On the market for the first time in over 50 years, this Grade II Listed (truncated)",3 bed end terrace house for sale,https://lid.zoocdn.com/354/255/39c2276afd78965585e719ec3b445fa1296a9ae9.jpg
https://www.zoopla.co.uk//new-homes/details/54717379,"£550,000",3,1,NA,NA,"Verney Road, Bermondsey SE16",3rd Apr 2020,"Just completed and currently vacant. 3 bed flat in Bermondsey Works, SE16. 5th floor. 913 sq ft",3 bed flat for sale,https://lid.zoocdn.com/354/255/0fb79d9eb5f4202319d47f47507ad819c7957d4c.jpg
https://www.zoopla.co.uk//new-homes/details/54717280,"£555,000",3,2,1,931 sq. ft*,"St Mark's Square, Bromley BR2",3rd Apr 2020,"Virtual Tour Available! Located on the 1st floor of the St Mark's Square development is this 931 sqft three bedroom apartment, offering an open-plan living and dining area and balcony with north and east facing views. (truncated)",3 bed flat for sale,https://lid.zoocdn.com/354/255/d88c4c46791abc9c9ddedaa4bdfa011982b20dd7.jpg
https://www.zoopla.co.uk//new-homes/details/54717244,"£550,000",1,1,NA,568 sq. ft*,"Dollar Bay Place, Canary Wharf E14",3rd Apr 2020,Newly completed and tenanted 1 bed flat on 10th floor with stunning views in this popular Dollar Bay water front tower. Large balcony. Sold below purchase price with or without current tenant,1 bed flat for sale,https://lid.zoocdn.com/354/255/ff319aab6286015d5b7ddb14eb5c7ec36b64e354.jpg
https://www.zoopla.co.uk//for-sale/details/54717242,"£582,750",2,2,1,NA,"13B.03.04 John Cabot, Royal Wharf E16",3rd Apr 2020,"Brand new direct from developer, spacious two bed apartment in John Cabot House, Royal Wharf, E16. Offering 812 sqft of internal space and 102 sqft west facing private balcony. Royal Wharf offers 24hr concierge, state of the art gym and 25m pool as well a",2 bed flat for sale,https://lid.zoocdn.com/354/255/d2d9f2a07de26bdf3d60ee3a140e720095c6a5f5.jpg
https://www.zoopla.co.uk//for-sale/details/54717238,"£250,000",1,NA,NA,NA,"Woodall Court, 7 Whitestone Way, Croydon CR0",3rd Apr 2020,Virtual viewing tour available private terrace? Then look no further... A stunning 1 bedroom appartment in the popular nsq development close to all amenities. Call us now to book a viewing!,1 bed flat for sale,https://lid.zoocdn.com/354/255/75f872e25ac4b131fcb9c3d4f549e5a3dff6447d.jpg
https://www.zoopla.co.uk//for-sale/details/54717221,"£190,000",NA,1,1,NA,"Jasper Road, London SE19",3rd Apr 2020,"Guide price £190,000 - £210,000. Cash buyers only. Offered to the market with no onward chain is this studio apartment in an excellent location, situated approximately 100 yards from he Crystal Palace Triangle!",Studio for sale,https://lid.zoocdn.com/354/255/b6ae5f9c0b4cc13f5386827cac8c98b3a697d5d8.jpg
https://www.zoopla.co.uk//for-sale/details/54717173,"£440,000",3,1,1,NA,"Masterman Road, London E6",3rd Apr 2020,"Are you looking to buy your next property in the East of London? This property is the perfect opportunity to expand a portfolio or to get onto the property ladder. With Convenient links to local amenites, transports and local schools, this property ...",3 bed terraced house for sale,https://lid.zoocdn.com/354/255/ada9948135a4f1a2567dd26fd9e3fbb6370a6606.jpg
https://www.zoopla.co.uk//for-sale/details/54717171,"£425,000",3,1,2,NA,"Tennison Road, South Norwood SE25",3rd Apr 2020,"Substantial three bedroom end of terrace property with private garden and no onward chain, conveniently located close to good transport links, local schools and amenities. The property does now require a complete programme of modernisation, but ...",3 bed end terrace house for sale,https://lid.zoocdn.com/354/255/6facddc728d2dc2f0bbca6dcc3a26282e831f4e4.jpg
https://www.zoopla.co.uk//for-sale/details/50213610,"£600,000",3,1,3,NA,"Deyncourt Gardens, Upminster RM14",3rd Apr 2020,"***guide price £600,000 to £650,000*** • video tour available upon request • no onward chain • situated within 0.5 miles of upminster C2C/district line station • extended three (truncated)",3 bed detached house for sale,https://lid.zoocdn.com/354/255/ce0d956343dce1402bb28fa1229f5f628a1bdaac.jpg
https://www.zoopla.co.uk//for-sale/details/54717136,"£190,000",1,1,1,NA,"The Heights, Charlton SE7",3rd Apr 2020,Pickering are pleased to offer this spacious one bedroom first floor apartment which is situated close by to Charlton Village and transport links including Charlton British Rail Station,1 bed flat for sale,https://lid.zoocdn.com/354/255/3a0752eb4f99c5732eda14df29776a89e3b2811f.jpg
https://www.zoopla.co.uk//new-homes/details/54717108,"£823,000",1,1,NA,NA,"Harbet Road, Paddington W2",3rd Apr 2020,Off plan 1 bed 9th floor flat on the 9th floor in this popular 3 Canalside waterside development in Paddngton. Completion Q4 2020. 468 sq ft. Motivated seller selling below purchased price. We are offering more new build flats below purchased price,1 bed flat for sale,https://lid.zoocdn.com/354/255/8f1337c442b70ef9dd2b851d4dace4a6ed3d3722.png
https://www.zoopla.co.uk//for-sale/details/53996562,"£290,000",2,1,2,NA,"Digby Gardens, Dagenham RM10",3rd Apr 2020,"Guide Price £290,000 to £300,000 Must Be Seen! This two bedroom parlour terraced house is ideal first step onto the property ladder. Located within quiet cul-de-sac within easy distance to Dagenham Heathway with good local amenities, shops, cafes and ...",2 bed terraced house for sale,https://lid.zoocdn.com/354/255/9f08c2e4746d83e02f50191adfad097d021d4bf6.jpg
https://www.zoopla.co.uk//for-sale/details/54716938,"£1,750,000",3,2,1,100 sq. m*,"Bolton Gardens, South Kensington, South Kensington SW5",3rd Apr 2020,New instruction: An attractive and enviably located top floor apartment (3rd floor)....,3 bed flat for sale,https://lid.zoocdn.com/354/255/bf0f2b2dd18d79289b17c75cb3889fd0b36451ce.jpg
https://www.zoopla.co.uk//new-homes/details/54716906,"£760,000",4,3,1,NA,"09A.Gf.04 Compass House, Royal Wharf E16",3rd Apr 2020,"Offered brand new direct from the developer and ready to move in an impressive four bedroom corner aspect duplex apartment in Compass House, Royal Wharf, E16. Offering 1,641 sqft of internal space and large east facing private terrace with four double bed",4 bed flat for sale,https://lid.zoocdn.com/354/255/4ddb1da65b66c1aafdb4ab2f2383fe465a0a9186.jpg
https://www.zoopla.co.uk//for-sale/details/52570091,"£400,000",1,1,1,NA,"43-45 Banning Street, Greenwich SE10",3rd Apr 2020,"Beautifully presented and well laid out one bedroom ground floor apartment with spectacular partial river views and allocated parking, superbly situated in a river-side location in the heart of historic Greenwich next to the Old Royal Naval College. ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/7335fc3fb64a2a9e9df90db7af2fabed2d2d920f.jpg
https://www.zoopla.co.uk//for-sale/details/54716773,"£580,000",3,1,1,NA,"Thackeray Avenue, Tottenham N17",3rd Apr 2020,Tower Estates are pleased to present this three bedroom mid-terrace house which has just been recently re decorated to a good standard. It is situated on a residential road within the heart of the Tottenham regeneration zone. Features include: Three bed,3 bed terraced house for sale,https://lid.zoocdn.com/354/255/873f0c7304cf7d930f4df04557f7d7b27595e100.jpg
